ID,日付,昨年実績,日割予算,売上実績,取置,新規獲得顧客,客数
12,2008-05-01,56300,200000,217300,0,0,10
12,2008-05-02,121200,200000,131400,0,0,10
12,2008-05-03,318400,350000,181000,0,0,10
12,2008-05-04,174900,350000,187400,0,0,14
12,2008-05-05,233500,350000,287500,0,0,20
12,2008-05-06,152800,300000,148200,0,0,12
12,2008-05-07,225300,200000,88600,0,0,7
12,2008-05-08,182800,200000,102300,0,1,8
12,2008-05-09,182300,200000,153300,0,0,6
12,2008-05-10,252200,300000,140600,0,0,7
12,2008-05-11,193200,300000,141100,0,0,10
12,2008-05-12,267300,200000,91800,0,0,5
12,2008-05-13,211900,200000,70300,0,0,4
12,2008-05-14,248100,200000,96200,0,0,5
12,2008-05-15,127000,200000,106900,0,1,6
12,2008-05-16,150600,150000,110400,0,0,9
12,2008-05-17,229900,250000,200600,0,0,15
12,2008-05-18,209700,200000,224600,0,0,11
12,2008-05-19,103100,150000,81700,0,0,5
12,2008-05-20,209100,150000,84500,0,0,3
12,2008-05-21,255400,150000,89200,0,0,9
12,2008-05-22,172600,150000,80600,0,0,4
12,2008-05-23,200700,150000,99600,0,0,8
12,2008-05-24,411100,250000,169500,0,0,11
12,2008-05-25,374300,250000,210900,0,2,12
12,2008-05-26,150500,150000,153600,0,0,8
12,2008-05-27,146300,150000,179700,0,0,9
12,2008-05-28,207700,150000,143900,0,0,11
12,2008-05-29,200000,150000,99400,0,0,6
12,2008-05-30,82200,150000,108200,0,0,9
12,2008-05-31,234500,150000,174200,0,0,8
23,2008-05-01,100744,200000,63400,17000,2,4
23,2008-05-02,151760,200000,134400,16000,2,9
23,2008-05-03,351960,450000,227760,0,0,8
23,2008-05-04,125320,450000,147400,0,2,9
23,2008-05-05,235220,400000,216450,62000,2,9
23,2008-05-06,155520,300000,125240,41800,1,6
23,2008-05-07,316240,120000,14000,0,0,1
23,2008-05-08,164800,120000,33600,0,0,2
23,2008-05-09,195980,120000,153600,0,0,4
23,2008-05-10,150800,200000,246000,103600,0,4
23,2008-05-11,174440,200000,58000,0,2,2
23,2008-05-12,156340,140000,144280,71000,2,8
23,2008-05-13,109440,140000,144000,38000,0,4
23,2008-05-14,151200,120000,120180,0,0,5
23,2008-05-15,210340,120000,105300,48800,2,7
23,2008-05-16,169200,120000,56800,12000,1,3
23,2008-05-17,100000,230000,171600,29000,1,7
23,2008-05-18,100000,230000,367700,29000,3,9
23,2008-05-19,100360,140000,56660,11000,0,3
23,2008-05-20,262000,140000,66600,36800,0,2
23,2008-05-21,258648,120000,68800,0,1,3
23,2008-05-22,61880,120000,21240,38800,1,2
23,2008-05-23,103600,130000,142740,0,1,7
23,2008-05-24,154200,300000,200620,0,2,11
23,2008-05-25,101700,250000,378980,64800,4,19
23,2008-05-26,200080,150000,69200,0,0,2
23,2008-05-27,256200,150000,10160,0,1,3
23,2008-05-28,105200,130000,41800,0,0,2
23,2008-05-29,237800,130000,113040,41000,2,5
23,2008-05-30,101320,130000,41100,0,0,2
23,2008-05-31,210240,250000,65600,0,1,3
14,2008-05-01,266600,250000,149500,13900,0,11
14,2008-05-02,375200,250000,119200,0,0,10
14,2008-05-03,301200,350000,212900,48800,1,16
14,2008-05-04,356300,350000,302900,7700,1,22
14,2008-05-05,357500,350000,239400,0,0,19
14,2008-05-06,130100,250000,274800,0,0,23
14,2008-05-07,162600,150000,208000,20000,1,17
14,2008-05-08,154300,150000,147000,0,0,8
14,2008-05-09,110900,150000,116700,0,0,10
14,2008-05-10,306400,300000,225200,0,1,15
14,2008-05-11,304100,300000,134900,0,0,12
14,2008-05-12,170900,200000,116800,0,0,7
14,2008-05-13,163300,200000,227600,13800,1,12
14,2008-05-14,129200,200000,133800,0,1,9
14,2008-05-15,200100,200000,87100,12800,0,6
14,2008-05-16,322400,200000,171000,12800,1,12
14,2008-05-17,271700,300000,212700,0,0,13
14,2008-05-18,295800,250000,120900,0,0,9
14,2008-05-19,165600,180000,125800,0,0,6
14,2008-05-20,206000,180000,129100,0,0,10
14,2008-05-21,201300,180000,128000,12800,0,11
14,2008-05-22,106900,180000,124700,1200,1,10
14,2008-05-23,226500,180000,283900,0,0,27
14,2008-05-24,460300,350000,359000,0,2,28
14,2008-05-25,350800,300000,473500,0,3,33
14,2008-05-26,256000,250000,290700,57000,0,24
14,2008-05-27,218000,250000,142400,0,0,6
14,2008-05-28,204700,250000,138900,0,1,12
14,2008-05-29,201700,250000,100300,0,0,7
14,2008-05-30,156600,250000,181000,10200,1,15
14,2008-05-31,167300,300000,159500,0,1,12
15,2008-05-01,255400,300000,273200,0,1,16
15,2008-05-02,333000,300000,247700,0,1,17
15,2008-05-03,735100,500000,313900,0,0,24
15,2008-05-04,527100,450000,436600,0,0,22
15,2008-05-05,508300,450000,442000,0,0,25
15,2008-05-06,326500,350000,301500,8900,0,20
15,2008-05-07,492700,300000,189900,0,0,14
15,2008-05-08,145900,300000,157600,0,0,12
15,2008-05-09,364900,300000,233800,0,0,16
15,2008-05-10,448400,450000,370300,0,0,25
15,2008-05-11,474900,400000,196400,0,0,15
15,2008-05-12,270100,300000,151300,0,0,10
15,2008-05-13,301000,300000,306600,0,0,9
15,2008-05-14,337600,300000,329200,40700,0,18
15,2008-05-15,282300,300000,206100,0,0,13
15,2008-05-16,341300,300000,204400,9800,0,12
15,2008-05-17,488300,500000,417800,0,0,28
15,2008-05-18,423100,450000,511800,0,0,28
15,2008-05-19,324700,300000,194800,0,0,14
15,2008-05-20,264500,300000,232300,0,0,14
15,2008-05-21,364100,300000,207300,25600,0,14
15,2008-05-22,343200,300000,178600,8900,0,12
15,2008-05-23,383300,300000,322700,0,0,20
15,2008-05-24,509300,500000,254100,0,0,16
15,2008-05-25,546600,450000,436500,0,0,25
15,2008-05-26,353500,300000,187500,0,1,10
15,2008-05-27,372100,300000,134900,0,0,10
15,2008-05-28,371900,300000,147900,6400,0,10
15,2008-05-29,272900,300000,149500,10800,0,12
15,2008-05-30,308100,300000,218200,0,2,12
15,2008-05-31,558200,500000,484700,0,1,25
17,2008-05-01,504600,400000,402700,0,1,32
17,2008-05-02,513600,400000,423200,0,0,28
17,2008-05-03,767100,650000,583200,0,0,35
17,2008-05-04,565300,650000,518100,0,0,35
17,2008-05-05,514300,550000,636000,0,0,40
17,2008-05-06,503600,400000,259200,0,1,21
17,2008-05-07,425600,400000,252900,0,0,21
17,2008-05-08,353100,400000,286700,0,1,18
17,2008-05-09,226400,400000,443300,0,0,18
17,2008-05-10,587400,600000,301100,0,0,20
17,2008-05-11,583900,600000,663600,0,0,40
17,2008-05-12,533800,450000,403300,0,1,23
17,2008-05-13,376700,400000,262400,0,1,15
17,2008-05-14,502300,400000,226500,0,0,13
17,2008-05-15,410600,400000,444300,44300,0,33
17,2008-05-16,437800,400000,401800,0,1,24
17,2008-05-17,584400,600000,449900,0,0,30
17,2008-05-18,524000,600000,529700,0,0,34
17,2008-05-19,354700,400000,279600,0,0,19
17,2008-05-20,382000,400000,404100,0,0,26
17,2008-05-21,373300,350000,370900,0,0,25
17,2008-05-22,483500,350000,338000,0,0,22
17,2008-05-23,301500,350000,380000,0,0,25
17,2008-05-24,322800,550000,558800,0,2,37
17,2008-05-25,625500,600000,561800,26800,5,31
17,2008-05-26,400300,400000,450000,26800,1,26
17,2008-05-27,306300,350000,441900,0,2,24
17,2008-05-28,300700,350000,388600,0,0,21
17,2008-05-29,437800,350000,353900,0,2,23
17,2008-05-30,452500,350000,282300,0,2,22
17,2008-05-31,302300,500000,451100,0,3,31
18,2008-05-01,198600,250000,878300,0,0,22
18,2008-05-02,259200,250000,446500,0,0,17
18,2008-05-03,226400,350000,412400,0,8,22
18,2008-05-04,464300,350000,313300,0,0,20
18,2008-05-05,221000,300000,336000,0,0,21
18,2008-05-06,179500,250000,298700,0,0,14
18,2008-05-07,131700,150000,154800,0,0,9
18,2008-05-08,139000,150000,196500,0,0,11
18,2008-05-09,180500,150000,164400,0,0,8
18,2008-05-10,83800,300000,213800,0,2,7
18,2008-05-11,354200,300000,306100,0,0,15
18,2008-05-12,169500,200000,117200,0,0,9
18,2008-05-13,162700,200000,156600,0,4,9
18,2008-05-14,176700,200000,161700,0,2,9
18,2008-05-15,342100,200000,171500,0,0,8
18,2008-05-16,240800,200000,101300,0,0,3
18,2008-05-17,200000,300000,192700,0,0,9
18,2008-05-18,331600,300000,241400,0,0,17
18,2008-05-19,223100,200000,139100,0,0,7
18,2008-05-20,92100,200000,243800,0,0,9
18,2008-05-21,282500,200000,159000,0,0,7
18,2008-05-22,79200,200000,130800,0,0,12
18,2008-05-23,284400,200000,212800,0,0,10
18,2008-05-24,461400,300000,191600,0,0,14
18,2008-05-25,206100,300000,214300,0,7,12
18,2008-05-26,132600,150000,354900,0,0,16
18,2008-05-27,45800,150000,184100,0,6,11
18,2008-05-28,103600,150000,82100,0,0,6
18,2008-05-29,213300,150000,278400,0,0,14
18,2008-05-30,199200,150000,187700,0,0,8
18,2008-05-31,209500,250000,232000,0,0,11
13,2008-05-01,206800,450000,471900,0,2,16
13,2008-05-02,423000,450000,319300,97000,4,15
13,2008-05-03,385600,550000,552400,44000,5,16
13,2008-05-04,202100,550000,577400,32000,3,19
13,2008-05-05,203600,450000,328900,45000,0,16
13,2008-05-06,328800,400000,283900,0,4,16
13,2008-05-07,475400,300000,352300,0,5,12
13,2008-05-08,176800,300000,300800,0,1,10
13,2008-05-09,364500,300000,224900,0,1,10
13,2008-05-10,255300,350000,201400,6500,1,13
13,2008-05-11,753900,350000,454400,0,4,21
13,2008-05-12,142000,200000,129100,13000,2,7
13,2008-05-13,337900,200000,234100,0,2,8
13,2008-05-14,271100,200000,115900,0,1,7
13,2008-05-15,221900,200000,229900,8500,3,11
13,2008-05-16,284200,200000,382000,33000,1,13
13,2008-05-17,188600,400000,479400,16000,2,21
13,2008-05-18,844600,400000,698700,0,3,29
13,2008-05-19,404000,250000,372500,0,4,14
13,2008-05-20,266300,250000,337900,19000,1,12
13,2008-05-21,612800,250000,278400,63000,4,19
13,2008-05-22,202900,250000,423000,0,3,11
13,2008-05-23,212300,250000,168000,13000,3,9
13,2008-05-24,316800,450000,775000,38500,3,23
13,2008-05-25,415100,450000,415200,32000,3,17
13,2008-05-26,409900,250000,530100,59000,3,12
13,2008-05-27,255500,250000,545100,76000,3,18
13,2008-05-28,202300,250000,204800,0,2,12
13,2008-05-29,206700,250000,203300,0,2,12
13,2008-05-30,240500,250000,353500,33500,3,14
13,2008-05-31,245000,350000,310100,15000,6,14
27,2008-05-01,485100,250000,153200,0,0,18
27,2008-05-02,340300,250000,440000,0,1,51
27,2008-05-03,542600,500000,604900,0,2,54
27,2008-05-04,417200,500000,529000,0,0,49
27,2008-05-05,236000,500000,400000,0,0,40
27,2008-05-06,242300,500000,730960,61000,2,55
27,2008-05-07,55300,100000,147800,29000,0,7
27,2008-05-08,377500,100000,189400,0,2,15
27,2008-05-09,175800,100000,135800,5800,1,8
27,2008-05-10,155500,300000,169200,5800,1,10
27,2008-05-11,70300,300000,254000,53800,1,21
27,2008-05-12,131300,150000,103540,12000,0,11
27,2008-05-13,340120,150000,150900,20100,2,13
27,2008-05-14,121000,150000,187000,0,2,15
27,2008-05-15,280100,150000,155500,0,1,12
27,2008-05-16,115100,150000,174000,0,0,11
27,2008-05-17,99500,250000,274900,36600,2,14
27,2008-05-18,35300,250000,122300,11600,0,10
27,2008-05-19,176820,100000,127500,0,1,7
27,2008-05-20,222000,150000,159600,37000,1,13
27,2008-05-21,131800,150000,84800,0,0,8
27,2008-05-22,123800,150000,146400,0,0,14
