ID,日付,昨年実績,日割予算,売上実績,取置き,新規獲得顧客,客数
59,2007/10/12,429200,550000,528480,0,3,16
59,2007/10/13,1029300,950000,402100,0,0,15
59,2007/10/14,666620,850000,771900,0,0,17
59,2007/10/15,608000,550000,400100,0,0,16
59,2007/10/16,516900,550000,616500,0,2,16
59,2007/10/17,553940,550000,551800,0,0,11
59,2007/10/18,601440,550000,434600,0,0,12
59,2007/10/19,601500,550000,180500,0,0,9
59,2007/10/20,1078300,950000,640300,0,0,22
59,2007/10/21,701800,800000,519700,0,0,18
59,2007/10/22,201080,450000,251700,0,0,8
59,2007/10/23,425900,450000,673100,0,0,25
59,2007/10/24,585900,450000,264300,79000,1,10
59,2007/10/25,511000,450000,603200,30000,3,14
59,2007/10/26,354000,450000,395840,14000,1,14
59,2007/10/27,676600,700000,671000,0,0,14
59,2007/10/28,473000,600000,696000,0,0,15
59,2007/10/29,217000,450000,407940,0,1,20
59,2007/10/30,576100,450000,263000,0,0,9
59,2007/10/31,809300,450000,203640,0,0,12
60,2007/10/1,273700,250000,400200,0,4,19
60,2007/10/2,236000,250000,217800,0,1,12
60,2007/10/3,253700,250000,412800,0,0,11
60,2007/10/4,241600,250000,217400,0,0,7
60,2007/10/5,136400,250000,388000,47000,1,11
60,2007/10/6,365100,450000,642800,85000,1,17
60,2007/10/7,265800,450000,617200,14000,0,18
60,2007/10/8,477200,450000,453500,177000,0,19
60,2007/10/9,158420,250000,328800,19000,0,7
60,2007/10/10,279900,250000,476700,0,4,13
60,2007/10/11,141000,250000,216000,0,0,9
60,2007/10/12,250400,250000,276000,0,0,9
60,2007/10/13,500000,450000,401180,215000,3,18
60,2007/10/14,314500,450000,503000,5000,1,16
60,2007/10/15,226200,250000,428760,0,2,13
60,2007/10/16,405200,250000,268000,0,1,14
60,2007/10/17,201680,250000,386000,0,0,12
60,2007/10/18,230400,250000,115400,0,0,8
60,2007/10/19,383000,250000,487000,0,2,10
60,2007/10/20,420200,500000,854100,19000,1,15
60,2007/10/21,548900,500000,575600,0,2,16
60,2007/10/22,138000,300000,171800,0,1,6
60,2007/10/23,297400,300000,109600,0,0,5
60,2007/10/24,278400,300000,322200,0,1,8
