店舗ID,日付,昨年実績,日割予算,売上実績,取置計,顧客計,客数計
19,2008/7/22,230800,200000,226400,0,0,14
19,2008/7/23,141600,200000,201400,0,4,12
19,2008/7/24,360500,200000,216820,0,2,11
19,2008/7/25,296200,200000,245140,0,1,18
19,2008/7/26,189300,250000,439200,0,1,25
19,2008/7/27,309220,250000,346320,0,3,16
19,2008/7/28,166560,150000,332760,0,2,13
19,2008/7/29,132320,150000,126880,0,1,11
19,2008/7/30,104020,150000,316660,0,2,10
19,2008/7/31,102160,150000,150140,0,1,14
20,2008/7/1,758860,650000,435060,0,2,22
20,2008/7/2,373800,450000,465020,0,7,24
20,2008/7/3,310500,350000,397320,0,3,18
20,2008/7/4,293160,350000,293520,0,1,22
20,2008/7/5,480020,550000,509060,0,5,28
20,2008/7/6,478200,500000,418260,21000,7,22
20,2008/7/7,134600,180000,121220,0,2,7
20,2008/7/8,277900,180000,182720,0,4,10
20,2008/7/9,234100,180000,215460,0,0,12
20,2008/7/10,368800,180000,142280,0,0,8
20,2008/7/11,140300,180000,216180,0,2,11
20,2008/7/12,258300,400000,331380,0,3,18
20,2008/7/13,305600,350000,328160,0,3,19
20,2008/7/14,350300,190000,192320,0,0,14
20,2008/7/15,163920,190000,196560,0,3,11
20,2008/7/16,164220,190000,192340,0,3,13
20,2008/7/17,202960,190000,125470,0,1,8
20,2008/7/18,234960,250000,604600,0,1,21
20,2008/7/19,380000,440000,457540,0,3,25
20,2008/7/20,321200,350000,559020,40960,2,23
20,2008/7/21,152760,350000,201560,48000,2,13
20,2008/7/22,231300,250000,200800,0,0,12
20,2008/7/23,260820,250000,257460,35360,1,11
20,2008/7/24,140820,250000,140440,149500,0,8
20,2008/7/25,183100,250000,250060,0,1,18
20,2008/7/26,407760,450000,462700,63400,1,19
20,2008/7/27,417160,400000,303580,0,3,17
20,2008/7/28,174000,250000,254980,0,2,11
20,2008/7/29,126380,250000,201440,0,0,7
20,2008/7/30,350400,250000,482710,51600,2,18
20,2008/7/31,334400,250000,361630,0,2,17
21,2008/7/1,170320,200000,216480,0,0,17
21,2008/7/2,243900,200000,224380,0,1,16
21,2008/7/3,247500,200000,214600,0,2,13
21,2008/7/4,272260,200000,120020,0,0,10
21,2008/7/5,560800,300000,526760,0,1,23
21,2008/7/6,240620,280000,300100,0,1,23
21,2008/7/7,241500,160000,175760,0,1,11
21,2008/7/8,120120,160000,232080,0,0,9
21,2008/7/9,68060,160000,135580,0,0,10
21,2008/7/10,208400,160000,160940,0,0,16
21,2008/7/11,151300,160000,221320,13000,2,16
21,2008/7/12,333600,270000,338700,0,0,19
21,2008/7/13,210900,250000,273280,0,0,20
21,2008/7/14,138500,150000,65460,0,0,7
21,2008/7/15,150100,160000,110960,0,0,9
21,2008/7/16,163200,160000,100760,0,1,7
21,2008/7/17,280100,160000,160000,0,2,8
21,2008/7/18,218840,160000,100040,0,0,8
21,2008/7/19,307400,330000,625760,0,0,25
21,2008/7/20,258600,300000,357500,0,1,22
21,2008/7/21,388220,270000,332180,0,1,17
21,2008/7/22,153500,180000,71940,0,0,11
21,2008/7/23,73900,200000,152040,0,0,9
21,2008/7/24,103160,200000,109900,0,1,7
21,2008/7/25,132840,200000,74700,0,0,9
21,2008/7/26,471820,280000,189680,0,1,15
21,2008/7/27,286700,250000,171100,0,0,10
21,2008/7/28,171900,200000,80880,0,1,10
21,2008/7/29,94300,200000,200400,0,1,9
21,2008/7/30,72520,200000,200100,0,2,8
21,2008/7/31,117020,200000,258920,0,0,11
22,2008/7/1,552670,600000,496100,0,0,29
22,2008/7/2,319020,450000,373960,0,0,26
22,2008/7/3,497020,450000,374160,0,0,25
22,2008/7/4,264940,450000,574000,0,0,25
22,2008/7/5,625820,650000,418500,48000,0,33
22,2008/7/6,571300,600000,581280,0,0,36
22,2008/7/7,186780,200000,337920,0,0,13
22,2008/7/8,210764,200000,188400,0,0,15
22,2008/7/9,266850,200000,145760,0,0,9
22,2008/7/10,245270,200000,157900,0,0,13
22,2008/7/11,255460,250000,369100,10000,1,19
22,2008/7/12,418700,450000,264100,0,0,22
22,2008/7/13,178960,500000,337241,0,0,22
22,2008/7/14,603620,350000,148900,0,0,10
22,2008/7/15,191640,350000,331640,0,0,30
22,2008/7/16,315660,300000,242520,0,1,16
22,2008/7/17,231800,300000,195620,11800,0,15
22,2008/7/18,461900,350000,125500,0,0,10
22,2008/7/19,611700,700000,461600,0,0,29
22,2008/7/20,509900,600000,341360,20000,1,22
22,2008/7/21,162400,500000,381841,35800,1,29
22,2008/7/22,290660,350000,360860,0,0,19
22,2008/7/23,401840,300000,129300,60800,0,10
22,2008/7/24,354460,300000,253480,15000,0,15
22,2008/7/25,501940,350000,114760,44000,0,13
22,2008/7/26,572600,550000,466800,0,3,20
22,2008/7/27,353600,550000,227800,0,1,14
22,2008/7/28,270440,400000,460420,28000,2,19
22,2008/7/29,546500,350000,285664,0,2,10
22,2008/7/30,914670,350000,396500,0,1,13
22,2008/7/31,432130,350000,507201,0,0,23
24,2008/7/1,274900,450000,189060,0,0,10
24,2008/7/2,114200,450000,201200,0,0,6
24,2008/7/3,341500,450000,203100,0,1,9
24,2008/7/4,179400,350000,159000,0,0,6
24,2008/7/5,238800,350000,250680,0,0,9
24,2008/7/6,302100,350000,186200,0,0,9
24,2008/7/7,129640,150000,114600,13300,0,4
24,2008/7/8,42140,150000,180700,0,1,8
24,2008/7/9,193200,150000,211800,0,1,3
24,2008/7/10,181940,150000,83800,4000,0,5
24,2008/7/11,44400,150000,58760,13200,0,5
24,2008/7/12,29800,250000,154800,0,0,11
24,2008/7/13,122800,250000,124900,0,0,8
24,2008/7/14,242440,150000,108800,0,0,7
24,2008/7/15,143800,150000,89360,0,0,5
24,2008/7/16,107720,150000,36300,0,0,2
24,2008/7/17,182640,150000,24900,0,0,5
24,2008/7/18,59600,150000,54000,0,0,3
24,2008/7/19,175500,250000,63900,0,0,6
24,2008/7/20,132700,250000,119800,0,1,10
24,2008/7/21,109400,250000,73900,0,0,7
24,2008/7/22,57200,150000,42700,0,0,4
24,2008/7/23,111300,150000,32600,0,0,2
24,2008/7/24,151400,150000,25000,0,0,2
24,2008/7/25,182800,200000,299100,30000,0,6
24,2008/7/26,153900,250000,158200,0,0,6
24,2008/7/27,59800,250000,106300,0,0,7
24,2008/7/28,344800,200000,18600,15400,0,3
24,2008/7/29,279600,200000,22000,0,0,5
24,2008/7/30,382100,150000,171200,0,0,6
24,2008/7/31,112900,150000,36200,0,0,3
26,2008/7/1,987720,250000,223260,20000,1,20
26,2008/7/2,274970,250000,228280,37000,0,12
26,2008/7/3,341651,250000,377660,16200,2,18
26,2008/7/4,278420,250000,203850,0,0,22
26,2008/7/5,243020,400000,337610,34680,0,14
26,2008/7/6,444960,350000,476450,14300,0,24
26,2008/7/7,422681,250000,179660,0,0,11
26,2008/7/8,659740,250000,302350,0,2,13
26,2008/7/9,150340,250000,144000,16000,0,6
26,2008/7/10,343560,250000,250350,0,0,13
26,2008/7/11,220390,250000,130730,0,0,8
26,2008/7/12,275070,300000,223250,0,0,11
26,2008/7/13,280710,250000,310160,0,0,10
26,2008/7/14,353860,150000,113700,0,1,7
26,2008/7/15,302540,150000,140630,0,2,11
26,2008/7/16,272630,150000,178840,0,1,6
26,2008/7/17,309340,150000,139320,0,1,9
26,2008/7/18,236000,150000,109500,0,0,5
26,2008/7/19,127750,200000,452160,0,2,19
26,2008/7/20,382540,200000,153560,20000,0,11
26,2008/7/21,772800,150000,162640,32800,1,8
26,2008/7/22,110000,150000,96600,0,0,5
26,2008/7/23,364600,150000,161760,280000,8,8
26,2008/7/24,217640,150000,52820,94000,0,4
26,2008/7/25,143000,150000,110200,0,1,8
26,2008/7/26,282180,250000,234330,18200,1,12
26,2008/7/27,185140,200000,242760,60000,0,10
26,2008/7/28,537300,150000,409310,0,0,15
26,2008/7/29,394980,150000,111750,0,1,5
26,2008/7/30,269400,150000,363900,33400,0,5
26,2008/7/31,438200,150000,161620,0,2,6
25,2008/7/1,164200,150000,113400,0,0,4
25,2008/7/2,282200,150000,175000,0,0,7
25,2008/7/3,471100,150000,129800,0,0,2
25,2008/7/4,13300,150000,179200,0,2,6
25,2008/7/5,369000,150000,484800,0,0,19
25,2008/7/6,128200,150000,159400,0,0,6
25,2008/7/7,189600,100000,44000,0,0,2
25,2008/7/8,557700,100000,245600,0,0,3
25,2008/7/9,56600,100000,135000,0,1,2
25,2008/7/10,143200,100000,57000,0,0,3
25,2008/7/11,217500,100000,226600,0,0,5
25,2008/7/12,216400,2000000,2895000,0,1,68
25,2008/7/13,24800,100000,621700,0,2,13
25,2008/7/14,142400,100000,73000,0,1,2
25,2008/7/15,236600,100000,644000,0,0,5
25,2008/7/16,560000,100000,690800,0,0,7
25,2008/7/17,92100,100000,284700,0,0,9
25,2008/7/18,41400,100000,320800,0,1,10
25,2008/7/19,118400,120000,673200,0,0,22
25,2008/7/20,123100,100000,382000,0,0,10
25,2008/7/21,267000,100000,665800,0,0,14
25,2008/7/22,183000,100000,89800,0,0,2
25,2008/7/23,2800,100000,402900,0,2,15
25,2008/7/24,345400,100000,367800,0,2,13
25,2008/7/25,515800,100000,462400,0,0,14
25,2008/7/26,105000,130000,296400,0,3,12
25,2008/7/27,270300,130000,397200,0,0,15
25,2008/7/28,28800,120000,123300,0,0,4
25,2008/7/29,382800,150000,241900,0,0,9
25,2008/7/30,85600,130000,159200,0,2,6
25,2008/7/31,214300,120000,85000,0,2,4
68,2008/7/1,352810,300000,285400,0,0,19
68,2008/7/2,134460,300000,364300,0,0,31
68,2008/7/3,89880,300000,268700,0,0,29
68,2008/7/4,165940,300000,358300,0,0,18
68,2008/7/5,147250,500000,631100,0,1,41
68,2008/7/6,160880,500000,642700,0,0,26
68,2008/7/7,204600,200000,168500,0,1,13
68,2008/7/8,206420,200000,99000,0,0,7
68,2008/7/9,130400,200000,58200,0,0,7
68,2008/7/10,96660,200000,116400,0,1,10
68,2008/7/11,66700,200000,192300,0,0,14
68,2008/7/12,55700,300000,298200,0,1,21
68,2008/7/13,153360,300000,291200,0,0,19
68,2008/7/14,300510,150000,168600,0,0,11
68,2008/7/15,134540,150000,72600,0,0,7
68,2008/7/16,247900,150000,100600,0,0,6
68,2008/7/17,174300,150000,152400,0,0,11
68,2008/7/18,58840,150000,68500,0,0,4
68,2008/7/19,103540,250000,284200,0,1,18
68,2008/7/20,36300,250000,275000,0,0,18
68,2008/7/21,151960,150000,204000,0,0,17
68,2008/7/22,74500,150000,32300,0,0,6
68,2008/7/23,15300,150000,54900,0,0,3
68,2008/7/24,56200,150000,289400,0,1,8
68,2008/7/25,38180,150000,149100,0,0,14
68,2008/7/26,28900,300000,196400,0,0,11
68,2008/7/27,110280,300000,274600,0,0,18
68,2008/7/28,69780,150000,66500,0,0,4
68,2008/7/29,76780,150000,147800,0,0,16
68,2008/7/30,127520,150000,76200,0,0,4
68,2008/7/31,86600,150000,25600,0,0,2
8,2008/7/1,480820,370000,"657,510",38300,3,26
8,2008/7/2,260600,370000,"263,750",15000,2,30
8,2008/7/3,401618,370000,"564,650",59000,0,16
8,2008/7/4,305439,370000,"317,660",0,1,31
8,2008/7/5,131810,470000,"564,298",0,0,47
8,2008/7/6,251936,470000,"400,487",0,0,28
8,2008/7/7,403390,370000,"639,786",13000,1,20
8,2008/7/8,400800,370000,"242,360",48300,0,20
8,2008/7/9,301550,370000,"436,718",46800,0,29
8,2008/7/10,734836,370000,"105,550",0,0,18
8,2008/7/11,327580,370000,"445,650",160000,0,26
8,2008/7/12,549060,470000,"766,038",31000,2,40
8,2008/7/13,219270,470000,"250,246",99000,0,26
8,2008/7/14,223400,370000,"522,850",54400,1,26
8,2008/7/15,271100,370000,"162,434",18000,1,21
8,2008/7/16,129740,370000,"827,440",0,0,32
8,2008/7/17,197280,370000,"100,400",39000,0,12
8,2008/7/18,253620,370000,"183,000",83000,0,20
8,2008/7/19,856740,460000,"237,700",0,0,21
8,2008/7/20,451750,460000,"292,120",51100,0,17
8,2008/7/21,447510,450000,"247,400",136000,1,22
8,2008/7/22,165300,360000,"920,250",0,0,16
8,2008/7/23,573563,360000,"136,200",25000,0,10
8,2008/7/24,175970,360000,"513,340",0,3,25
8,2008/7/25,753868,360000,"676,930",0,1,20
8,2008/7/26,398520,460000,"364,060",16000,0,14
8,2008/7/27,478330,460000,"333,150",0,0,24
8,2008/7/28,491249,370000,"449,940",0,0,20
8,2008/7/29,178739,380000,"219,170",236000,0,14
8,2008/7/30,387250,380000,"928,110",0,2,26
8,2008/7/31,1109200,380000,"584,880",15200,0,14
11,2008/7/1,300100,200000,463100,0,1,58
11,2008/7/2,122230,150000,104150,0,0,15
11,2008/7/3,103600,150000,203590,22000,1,29
11,2008/7/4,49010,150000,121600,16000,0,16
11,2008/7/5,169300,200000,147317,6000,0,43
11,2008/7/6,161500,150000,257300,25000,1,37
11,2008/7/7,157280,120000,146750,0,1,19
11,2008/7/8,58110,120000,139050,0,0,23
11,2008/7/9,101650,120000,188450,0,0,23
11,2008/7/10,163800,120000,154850,0,0,16
11,2008/7/11,152700,120000,108450,0,0,14
11,2008/7/12,22250,150000,203800,7500,0,25
11,2008/7/13,257820,150000,352800,0,1,24
11,2008/7/14,132167,120000,68700,7600,0,33
11,2008/7/15,139500,120000,102150,12000,1,22
11,2008/7/16,117600,120000,191200,4800,0,13
11,2008/7/17,48560,120000,104250,0,2,22
11,2008/7/18,96700,120000,168700,44800,0,19
11,2008/7/19,152400,150000,161360,3000,0,29
11,2008/7/20,240710,150000,281050,0,0,34
11,2008/7/21,72080,100000,191200,0,1,31
11,2008/7/22,62200,100000,268150,0,2,24
11,2008/7/23,53110,100000,156660,0,0,19
11,2008/7/24,73740,100000,289300,220000,2,15
11,2008/7/25,112000,100000,291900,0,0,17
11,2008/7/26,47300,150000,125400,0,0,21
11,2008/7/27,110700,150000,103240,0,0,23
11,2008/7/28,78400,100000,54800,0,0,12
11,2008/7/29,34100,100000,133800,0,1,13
11,2008/7/30,245400,100000,288000,0,0,8
11,2008/7/31,111010,100000,147067,5000,0,15
2,2008/7/1,352000,1000000,708100,0,0,43
2,2008/7/2,282700,600000,370700,0,0,16
2,2008/7/3,162600,250000,387500,0,0,15
2,2008/7/4,20600,250000,275700,0,0,14
2,2008/7/5,1125300,450000,328500,0,0,18
2,2008/7/6,341300,450000,401300,0,0,18
2,2008/7/7,289000,200000,218600,0,0,8
2,2008/7/8,339200,200000,120000,0,0,7
2,2008/7/9,181100,180000,61700,0,0,6
2,2008/7/10,117700,160000,149000,0,0,5
2,2008/7/11,137700,160000,88300,0,0,5
2,2008/7/12,147500,200000,171800,0,0,12
2,2008/7/13,118800,200000,198200,0,0,8
2,2008/7/14,313500,130000,158300,0,0,6
2,2008/7/15,335000,150000,172900,0,0,6
2,2008/7/16,441000,200000,69000,0,0,3
2,2008/7/17,144800,200000,191400,0,0,7
2,2008/7/18,63000,200000,172200,0,1,5
2,2008/7/19,101800,300000,141800,0,0,5
2,2008/7/20,58600,300000,238200,0,0,8
2,2008/7/21,155200,200000,79900,0,0,5
2,2008/7/22,294300,130000,260500,0,0,11
2,2008/7/23,160800,130000,193900,0,0,6
2,2008/7/24,39800,130000,248400,0,0,8
2,2008/7/25,231200,150000,130100,0,0,5
2,2008/7/26,50300,230000,179200,0,0,8
2,2008/7/27,211900,200000,214600,0,0,9
2,2008/7/28,249200,150000,44500,0,0,3
2,2008/7/29,186900,150000,92000,0,0,3
2,2008/7/30,294100,150000,94500,0,0,5
2,2008/7/31,183900,100000,31000,0,0,2
1,2008/7/1,1107600,2000000,1830780,0,0,87
1,2008/7/2,802800,1200000,819500,0,0,52
1,2008/7/3,492200,600000,714000,0,0,34
1,2008/7/4,208400,600000,806900,0,0,37
1,2008/7/5,420900,700000,1211400,0,0,61
1,2008/7/6,457600,700000,821900,0,0,35
1,2008/7/7,599100,300000,320100,0,1,18
1,2008/7/8,514100,300000,301800,0,0,15
1,2008/7/9,161700,300000,363700,36000,1,16
1,2008/7/10,209200,300000,342700,0,0,18
1,2008/7/11,283100,350000,252350,0,0,16
1,2008/7/12,186600,450000,642200,0,1,24
1,2008/7/13,281600,400000,377300,0,0,20
1,2008/7/14,322000,300000,121500,0,0,9
1,2008/7/15,369500,300000,461900,94000,0,19
1,2008/7/16,628100,300000,306600,0,1,19
1,2008/7/17,609600,300000,361000,162000,0,20
1,2008/7/18,496700,350000,513500,0,0,12
1,2008/7/19,486400,450000,408000,137500,0,18
1,2008/7/20,323000,400000,298500,0,0,23
1,2008/7/21,816600,400000,262300,9000,0,12
1,2008/7/22,378800,300000,203200,24000,0,9
1,2008/7/23,293300,300000,338500,0,0,13
1,2008/7/24,138000,300000,375240,0,1,13
1,2008/7/25,426900,350000,233200,236000,0,14
1,2008/7/26,217900,450000,341800,0,0,14
1,2008/7/27,288300,400000,142500,0,0,8
1,2008/7/28,145700,250000,146800,71000,0,7
1,2008/7/29,210600,250000,213600,52800,0,11
1,2008/7/30,290300,450000,547300,44000,1,22
1,2008/7/31,187800,450000,437280,317500,0,16
4,2008/7/1,617800,650000,550400,0,2,27
4,2008/7/2,221700,350000,263400,0,1,11
4,2008/7/3,217000,400000,733500,0,0,38
4,2008/7/4,110600,250000,244400,0,1,15
4,2008/7/5,571000,400000,454200,0,0,26
4,2008/7/6,340800,350000,175100,0,0,11
4,2008/7/7,452700,200000,138900,0,1,6
4,2008/7/8,379400,200000,156400,0,1,7
4,2008/7/9,187600,200000,73600,0,0,7
4,2008/7/10,83800,200000,123300,0,1,7
4,2008/7/11,222100,200000,159000,0,0,10
4,2008/7/12,169800,300000,173800,0,0,11
4,2008/7/13,127500,250000,136100,0,0,9
4,2008/7/14,244000,150000,131400,101000,1,6
4,2008/7/15,184000,150000,149900,0,0,10
4,2008/7/16,215900,150000,83500,0,0,4
4,2008/7/17,85600,150000,196300,32000,1,10
4,2008/7/18,86000,150000,46300,0,0,3
4,2008/7/19,31500,250000,99600,0,0,7
4,2008/7/20,247800,200000,370700,0,0,20
4,2008/7/21,60600,200000,140000,0,1,4
4,2008/7/22,65600,150000,42500,0,0,3
4,2008/7/23,54400,150000,50700,0,0,3
4,2008/7/24,127000,150000,79800,36000,0,3
4,2008/7/25,65900,150000,76500,39000,0,5
4,2008/7/26,67000,250000,157800,0,0,5
4,2008/7/27,100100,200000,75500,0,0,5
4,2008/7/28,306500,150000,96000,0,0,6
4,2008/7/29,183200,150000,26000,0,0,1
4,2008/7/30,67400,150000,100000,0,1,4
4,2008/7/31,226100,150000,152800,0,1,5
5,2008/7/1,304900,100000,137300,0,0,8
5,2008/7/2,10000,80000,207400,0,0,9
5,2008/7/3,308300,80000,58200,0,0,5
5,2008/7/4,72900,80000,101900,0,0,6
5,2008/7/5,131300,200000,145600,0,0,9
5,2008/7/6,213300,150000,312000,0,0,13
5,2008/7/7,88100,70000,28200,0,0,4
5,2008/7/8,158400,70000,134900,0,0,2
5,2008/7/9,8400,70000,166800,0,1,7
5,2008/7/10,34400,70000,64100,0,0,5
5,2008/7/11,16700,70000,26800,0,0,4
5,2008/7/12,0,150000,276000,0,0,11
5,2008/7/13,854800,150000,190900,0,0,4
5,2008/7/14,138000,70000,106500,0,1,4
5,2008/7/15,94400,70000,322400,0,0,7
5,2008/7/16,488000,70000,169000,21000,0,7
5,2008/7/17,16800,70000,162200,0,0,5
5,2008/7/18,310800,70000,17400,276500,0,3
5,2008/7/19,159000,150000,183800,0,0,8
5,2008/7/20,121600,150000,219700,0,0,7
5,2008/7/21,59000,150000,18000,0,0,1
5,2008/7/22,45000,70000,97200,0,0,4
5,2008/7/23,33000,70000,48500,0,0,2
5,2008/7/24,95800,70000,116300,0,0,4
5,2008/7/25,219200,70000,9500,15000,0,1
5,2008/7/26,13800,150000,158500,0,0,3
5,2008/7/27,164900,150000,64700,0,0,3
5,2008/7/28,159400,70000,44800,0,0,2
5,2008/7/29,104700,70000,21000,445000,0,1
5,2008/7/30,193400,70000,118900,0,1,5
5,2008/7/31,182800,70000,68000,132000,0,1
7,2008/7/1,523700,800000,1412400,0,0,55
7,2008/7/2,440700,500000,529300,32000,2,27
7,2008/7/3,235000,300000,519800,0,2,28
7,2008/7/4,222300,300000,157600,0,1,8
7,2008/7/5,117800,400000,606700,0,0,22
7,2008/7/6,216500,400000,380900,12000,1,17
7,2008/7/7,360800,150000,247900,61800,0,8
7,2008/7/8,407200,150000,137500,0,0,8
7,2008/7/9,111000,150000,293800,24000,0,12
7,2008/7/10,138000,150000,53400,0,0,4
7,2008/7/11,176100,150000,309800,0,3,11
7,2008/7/12,238800,300000,283100,0,0,17
7,2008/7/13,97500,300000,332300,0,0,13
7,2008/7/14,129000,150000,239000,0,0,9
7,2008/7/15,169100,150000,82000,0,0,7
7,2008/7/16,259200,150000,445700,102000,1,9
7,2008/7/17,126700,150000,109000,0,0,8
7,2008/7/18,86300,150000,218100,0,0,10
7,2008/7/19,83000,250000,173700,0,0,8
7,2008/7/20,320800,250000,217100,25000,1,10
7,2008/7/21,119500,200000,227600,0,1,10
7,2008/7/22,132000,130000,107900,0,1,5
7,2008/7/23,191700,130000,183400,0,0,8
7,2008/7/24,90100,130000,106000,0,0,6
7,2008/7/25,99300,130000,246700,0,0,12
7,2008/7/26,186900,200000,83500,244500,0,6
7,2008/7/27,161200,200000,174600,0,0,10
7,2008/7/28,167700,130000,92300,34000,0,7
7,2008/7/29,88200,150000,31000,21000,0,1
7,2008/7/30,493800,150000,252200,0,3,9
7,2008/7/31,82500,150000,131100,0,1,6
6,2008/7/1,439000,500000,506900,0,2,17
6,2008/7/2,330500,200000,144000,0,0,10
6,2008/7/3,135800,150000,355800,0,1,14
6,2008/7/4,176100,150000,156500,0,0,6
6,2008/7/5,100600,300000,234100,0,0,16
6,2008/7/6,233900,250000,297000,0,2,11
6,2008/7/7,270400,100000,51500,0,0,5
6,2008/7/8,141700,100000,79400,0,0,4
6,2008/7/9,96700,100000,80400,0,0,6
6,2008/7/10,180300,100000,117200,133000,0,7
6,2008/7/11,31500,100000,329800,0,1,11
6,2008/7/12,30600,200000,151500,36000,1,9
6,2008/7/13,81600,150000,178800,0,1,11
6,2008/7/14,102900,100000,63000,0,0,7
6,2008/7/15,148200,100000,127100,0,0,7
6,2008/7/16,318200,100000,121500,0,0,2
6,2008/7/17,51850,100000,76500,24000,0,4
6,2008/7/18,71300,100000,102900,0,0,6
6,2008/7/19,50600,200000,146100,0,0,7
6,2008/7/20,178400,150000,192800,0,1,10
6,2008/7/21,179200,150000,237500,0,0,6
6,2008/7/22,201600,100000,132300,10500,0,4
6,2008/7/23,121800,100000,177600,0,1,7
6,2008/7/24,5600,100000,127500,0,1,6
6,2008/7/25,45200,100000,84900,11800,0,5
6,2008/7/26,100200,150000,166500,0,0,5
6,2008/7/27,56100,150000,155100,0,1,5
6,2008/7/28,186300,100000,60100,0,0,2
6,2008/7/29,89800,100000,100900,0,0,5
6,2008/7/30,64000,100000,68000,0,0,4
6,2008/7/31,79900,100000,141000,0,1,4
3,2008/7/1,0,800000,828050,0,5,42
3,2008/7/2,0,600000,479900,0,6,23
3,2008/7/3,0,450000,206400,0,3,13
3,2008/7/4,0,400000,327900,0,5,22
3,2008/7/5,0,450000,342900,0,5,22
3,2008/7/6,0,400000,293000,0,5,10
3,2008/7/7,0,200000,144000,0,2,9
3,2008/7/8,0,200000,245600,0,3,11
3,2008/7/9,0,200000,112200,0,2,6
3,2008/7/10,0,200000,182500,0,3,10
3,2008/7/11,0,200000,256700,6500,1,15
3,2008/7/12,0,300000,375900,0,5,18
3,2008/7/13,0,250000,79500,0,4,8
3,2008/7/14,0,150000,79100,0,1,5
3,2008/7/15,0,150000,174300,0,2,6
3,2008/7/16,0,150000,147900,0,2,5
3,2008/7/17,0,150000,289000,45000,1,9
3,2008/7/18,0,150000,90800,0,2,9
3,2008/7/19,0,200000,160400,0,1,6
3,2008/7/20,0,200000,245100,0,2,15
3,2008/7/21,0,100000,164700,0,1,9
3,2008/7/22,0,100000,60000,0,2,6
3,2008/7/23,0,100000,58500,46000,1,2
3,2008/7/24,0,100000,136300,40700,5,6
3,2008/7/25,0,100000,101200,42000,1,7
3,2008/7/26,0,150000,302700,0,4,8
3,2008/7/27,0,150000,79300,0,0,3
3,2008/7/28,0,100000,119500,0,1,4
3,2008/7/29,0,100000,41500,0,1,3
3,2008/7/30,0,100000,161700,24000,2,7
3,2008/7/31,0,100000,43200,0,0,3
73,2008/7/1,233460,50000,109500,0,0,5
73,2008/7/2,35300,0,0,0,0,0
73,2008/7/3,19800,50000,49000,0,0,4
73,2008/7/4,9800,50000,25900,0,3,2
73,2008/7/5,4800,110000,158700,0,3,9
73,2008/7/6,221700,110000,21000,0,2,3
73,2008/7/7,68300,50000,27300,7700,1,1
73,2008/7/8,310100,50000,58200,0,2,3
73,2008/7/9,9800,0,0,0,0,0
73,2008/7/10,9000,50000,56900,0,1,10
73,2008/7/11,273800,50000,39600,0,1,3
73,2008/7/12,1840,110000,115000,0,4,8
73,2008/7/13,37800,110000,111400,0,3,6
73,2008/7/14,21000,50000,61800,0,3,3
73,2008/7/15,63100,50000,41340,0,2,3
73,2008/7/16,67500,0,0,0,0,0
73,2008/7/17,1840,50000,22000,0,0,3
73,2008/7/18,2000,50000,2000,0,0,1
73,2008/7/19,45800,110000,114800,0,3,5
73,2008/7/20,45500,110000,26700,0,2,2
73,2008/7/21,29400,110000,103300,0,3,8
73,2008/7/22,30600,50000,12600,0,0,1
73,2008/7/23,15600,0,0,0,0,0
73,2008/7/24,8400,50000,0,0,0,0
73,2008/7/25,55200,70000,11000,0,2,2
73,2008/7/26,56500,150000,209200,0,0,5
73,2008/7/27,75600,150000,108950,0,3,6
73,2008/7/28,180600,70000,52900,0,1,3
73,2008/7/29,101900,70000,69150,0,1,2
73,2008/7/30,24400,0,0,0,0,0
73,2008/7/31,99400,70000,124900,0,1,6
66,2008/7/1,357650,500000,560700,0,1,17
66,2008/7/2,137350,450000,425750,0,2,13
66,2008/7/3,91400,350000,241650,0,0,7
66,2008/7/4,100800,400000,607850,0,2,12
66,2008/7/5,340000,450000,512400,0,2,7
66,2008/7/6,159100,350000,447250,0,5,11
66,2008/7/7,116500,200000,61300,0,2,3
66,2008/7/8,103950,200000,149900,0,1,4
66,2008/7/9,104500,200000,384770,0,2,10
66,2008/7/10,605200,200000,235450,0,1,6
66,2008/7/11,608600,450000,704100,97000,1,11
66,2008/7/12,133400,500000,589450,0,4,13
66,2008/7/13,29500,400000,308750,0,2,6
66,2008/7/14,58650,200000,26500,0,0,1
66,2008/7/15,63800,200000,67650,0,0,3
66,2008/7/16,486050,200000,299750,0,2,5
66,2008/7/17,706400,150000,414150,16000,2,5
66,2008/7/18,92200,200000,168750,29000,0,4
66,2008/7/19,337450,400000,141000,18000,1,4
66,2008/7/20,400900,350000,183350,0,1,3
66,2008/7/21,1081600,250000,236300,0,4,6
66,2008/7/22,222600,150000,129750,19000,1,5
66,2008/7/23,371300,150000,252100,0,0,3
66,2008/7/24,109500,150000,90200,0,0,3
66,2008/7/25,92200,200000,230150,0,3,10
66,2008/7/26,400760,350000,432850,0,4,9
66,2008/7/27,232500,300000,352550,0,0,4
66,2008/7/28,85640,150000,63200,0,0,2
66,2008/7/29,298200,150000,177950,84000,1,4
66,2008/7/30,843700,150000,201900,0,1,7
66,2008/7/31,154500,150000,94600,285000,1,1
65,2008/7/1,744400,1500000,1327910,0,11,21
65,2008/7/2,206600,450000,775650,0,6,12
65,2008/7/3,204950,400000,593300,0,2,12
65,2008/7/4,390900,500000,464000,0,5,10
65,2008/7/5,750550,700000,654250,0,1,8
65,2008/7/6,598500,600000,779850,0,5,10
65,2008/7/7,117600,250000,256300,0,0,5
