id,日付,昨年実績,日割予算,売上実績,取置計,新規獲得顧客,客数
65,2008-03-19,213500,300000,358400,283000,3,9
65,2008-03-20,1300700,700000,1085400,180500,2,18
65,2008-03-21,674220,300000,374100,0,5,8
65,2008-03-22,699300,800000,705660,0,2,8
65,2008-03-23,42400,500000,970800,0,5,12
65,2008-03-24,225900,300000,451800,0,3,10
65,2008-03-25,100820,300000,196100,360700,6,7
65,2008-03-26,115100,300000,655200,0,3,9
65,2008-03-27,106300,300000,451320,0,0,5
65,2008-03-28,318300,400000,612300,0,3,11
65,2008-03-29,358100,800000,491020,14500,0,7
65,2008-03-30,550100,500000,716800,67500,3,11
65,2008-03-31,386000,300000,740500,38000,3,4
59,2008-03-01,1327600,1200000,1620200,683000,4,35
59,2008-03-02,674400,1000000,1096800,27000,5,14
59,2008-03-03,465900,600000,445100,159000,0,5
59,2008-03-04,464700,600000,612200,0,0,17
59,2008-03-05,734800,600000,858700,38000,1,17
59,2008-03-06,376000,600000,657380,0,0,10
59,2008-03-07,391800,600000,445200,26000,3,15
59,2008-03-08,1082000,1100000,989200,139000,3,18
59,2008-03-09,800200,900000,448000,0,1,24
59,2008-03-10,478000,600000,196760,8000,1,10
59,2008-03-11,835700,600000,1162300,0,1,17
59,2008-03-12,572000,600000,181600,49000,0,16
59,2008-03-13,717200,600000,554000,0,1,19
59,2008-03-14,423000,600000,365600,0,1,11
59,2008-03-15,904400,1000000,693100,280000,0,15
59,2008-03-16,848800,900000,745900,0,1,19
59,2008-03-17,486120,600000,433000,109000,1,10
59,2008-03-18,844400,600000,781100,286000,0,17
59,2008-03-19,516580,600000,600540,29000,0,16
59,2008-03-20,892100,900000,857900,0,2,14
59,2008-03-21,758700,600000,300600,12000,0,13
59,2008-03-22,565700,800000,660300,0,0,11
59,2008-03-23,660700,700000,834800,25000,0,27
59,2008-03-24,226600,500000,333000,40000,1,10
59,2008-03-25,727300,550000,539800,39000,0,10
59,2008-03-26,740500,550000,531400,87000,2,17
59,2008-03-27,814600,550000,316600,8000,1,11
59,2008-03-28,276700,550000,434600,131000,1,16
59,2008-03-29,822300,1000000,890100,192500,2,23
59,2008-03-30,1171900,900000,750600,70000,2,18
59,2008-03-31,604200,500000,411000,0,0,10
60,2008-03-01,504300,550000,707900,0,0,19
60,2008-03-02,573900,550000,800600,0,3,21
60,2008-03-03,100200,250000,350100,18000,2,11
60,2008-03-04,101000,250000,216900,0,0,9
60,2008-03-05,302900,250000,318200,57000,1,13
60,2008-03-06,311700,250000,87500,48000,0,4
60,2008-03-07,409300,250000,139500,213200,3,6
60,2008-03-08,379000,550000,96400,161000,0,7
60,2008-03-09,912800,550000,417700,43000,1,9
60,2008-03-10,183000,250000,171400,21000,0,8
60,2008-03-11,188900,250000,519700,56000,1,9
60,2008-03-12,566000,250000,314300,144000,1,12
60,2008-03-13,213000,250000,443700,0,0,9
60,2008-03-14,1487100,1500000,1387980,0,1,42
60,2008-03-15,1974000,2000000,2238300,0,0,48
60,2008-03-16,1908400,2000000,1742500,0,0,40
60,2008-03-17,368300,300000,262560,0,0,7
60,2008-03-18,364600,300000,433400,0,1,15
60,2008-03-19,208600,300000,144500,0,0,7
60,2008-03-20,500040,550000,285800,68000,0,12
60,2008-03-21,88400,300000,111400,0,1,8
60,2008-03-22,450500,550000,518000,96000,0,16
60,2008-03-23,200640,550000,479200,9000,0,12
60,2008-03-24,312600,350000,132600,76000,0,12
60,2008-03-25,440900,350000,310900,0,1,15
60,2008-03-26,311500,350000,529200,0,0,11
60,2008-03-27,358200,350000,256540,0,0,13
60,2008-03-28,655800,350000,416400,110000,0,9
60,2008-03-29,605600,550000,380100,0,0,18
60,2008-03-30,644800,550000,272000,0,2,9
60,2008-03-31,392900,350000,321800,0,0,9
61,2008-03-01,481900,650000,413800,223000,0,15
61,2008-03-02,503300,550000,553500,169000,2,19
61,2008-03-03,450620,450000,689500,139000,1,15
61,2008-03-04,569200,450000,321100,0,0,14
61,2008-03-05,372400,450000,407700,0,0,13
61,2008-03-06,389000,450000,291400,100000,0,11
61,2008-03-07,369200,450000,247200,62000,0,7
61,2008-03-08,827700,500000,438000,488000,0,15
61,2008-03-09,571700,400000,507100,234000,0,20
61,2008-03-10,348300,350000,261600,107000,0,12
61,2008-03-11,287200,300000,145700,238000,0,6
61,2008-03-12,252500,250000,205800,373900,0,9
61,2008-03-13,3786500,3000000,3800400,0,2,87
61,2008-03-14,2150200,2100000,2238940,37000,1,38
61,2008-03-15,2221200,2300000,2531400,0,1,48
61,2008-03-16,1865400,2000000,2027500,6900,0,44
61,2008-03-17,100900,300000,303800,39000,1,14
61,2008-03-18,377300,350000,387900,0,0,15
61,2008-03-19,308500,400000,485780,0,0,18
61,2008-03-20,201000,400000,113800,21000,0,9
61,2008-03-21,518400,400000,363400,0,0,8
61,2008-03-22,358300,600000,654900,0,1,18
61,2008-03-23,423800,500000,393800,0,1,20
61,2008-03-24,471500,450000,232100,0,0,8
61,2008-03-25,308500,450000,596800,19000,2,13
61,2008-03-26,564100,500000,328500,18000,0,9
61,2008-03-27,374000,500000,502600,0,1,17
61,2008-03-28,585400,500000,113600,23000,0,7
61,2008-03-29,718000,600000,929200,0,0,30
61,2008-03-30,436400,500000,323500,162000,0,11
61,2008-03-31,218500,400000,402000,81000,0,12
10,2008-03-01,233000,120000,67500,0,4,6
10,2008-03-02,93700,110000,156500,0,2,7
10,2008-03-03,229800,50000,221300,0,2,5
10,2008-03-04,320480,50000,158100,0,2,6
10,2008-03-05,151300,50000,6500,0,0,1
10,2008-03-06,57940,50000,36000,0,0,2
10,2008-03-07,72800,60000,75500,42000,0,4
10,2008-03-08,125000,130000,162000,35000,0,6
10,2008-03-09,133500,120000,147600,5300,0,7
10,2008-03-10,241400,50000,9760,0,0,1
10,2008-03-11,245180,50000,12100,37000,0,2
10,2008-03-12,131600,60000,67700,0,2,3
10,2008-03-13,108600,60000,33900,0,1,2
10,2008-03-14,99800,60000,134000,0,1,5
10,2008-03-15,111800,140000,203600,18400,2,10
10,2008-03-16,122100,130000,177062,17000,1,6
10,2008-03-17,332200,60000,118200,25000,1,4
10,2008-03-18,171900,60000,4300,0,0,2
10,2008-03-19,100840,70000,23000,0,1,1
10,2008-03-20,123000,110000,83620,18400,2,4
10,2008-03-21,224800,70000,72600,0,0,4
10,2008-03-22,151240,140000,209900,0,2,6
10,2008-03-23,104167,120000,40700,9800,2,4
10,2008-03-24,325900,50000,111500,0,0,3
10,2008-03-25,193980,60000,61900,0,1,4
10,2008-03-26,64500,60000,103200,0,1,5
10,2008-03-27,151000,60000,155900,0,3,8
10,2008-03-28,166300,70000,144500,0,2,5
10,2008-03-29,186200,120000,55300,0,1,5
10,2008-03-30,144000,110000,227886,0,3,9
10,2008-03-31,167900,50000,95300,0,1,6
62,2008-03-01,583000,700000,743600,0,0,12
62,2008-03-02,771000,700000,725180,0,2,15
